"Input","Trial","Treatment","time","heart_rate","sd","std_err","confidence","start","end"
"0","Trial7","17up",2025-08-13 11:03:16,93.1633835457706,0.0545452189803463,0.00661457938907097,"Good",228,272
"0","Trial7","17up",2025-08-13 11:13:16,96.7289719626168,0.0485592728920258,0.00580394322090253,"Good",228,272
"0","Trial7","17up",2025-08-13 11:23:16,128.12858783008,0.0388593801533161,0.00400803903065775,"Good",228,272
"0","Trial7","17up",2025-08-13 11:33:16,104.347826086956,0.0174371458115725,0.00200017780148494,"Good",266,310
"0","Trial7","17up",2025-08-13 11:43:16,136.744186046512,0.0264093589363235,0.0026542404407759,"Good",266,310
"0","Trial7","17up",2025-08-13 11:53:16,110.091743119266,0.040269363312841,0.00461921276845785,"Good",178,220
"0","Trial7","17up",2025-08-13 12:03:16,116.330063473745,0.0218771769673244,0.00237291300765072,"Good",148,192
"0","Trial7","17up",2025-08-13 12:13:16,120.833333333333,0.0212858499896859,0.00226907923301955,"Good",148,192
"0","Trial7","17up",2025-08-13 12:23:16,133.102253032929,0.0272544359016285,0.00276726869755985,"Good",276,320
"0","Trial7","17up",2025-08-13 12:33:16,130.332681017612,0.0307978136156656,0.00291011984827036,"Good",144,196
"0","Trial7","17up",2025-08-13 12:43:16,131.906614785992,0.0238246962298039,0.00223138724540782,"Good",144,196
"0","Trial7","17up",2025-08-13 12:53:16,137.014506317267,0.0218545167517435,0.00197055541353778,"Good",226,280
"0","Trial7","17up",2025-08-13 13:03:16,136.694677871148,0.0287568138400288,0.00259291458293382,"Good",226,280
"0","Trial7","17up",2025-08-13 13:13:16,132.212885154062,0.0293496310064417,0.00269047626319377,"Good",226,280
"0","Trial7","17up",2025-08-13 13:23:16,149.508196721311,0.0237002648051472,0.00204739104430839,"Good",226,280
"0","Trial7","17up",2025-08-13 13:33:16,153.644859813084,0.0257482485950128,0.00219183647721044,"Good",226,280
"0","Trial7","17up",2025-08-13 13:43:16,174.193548387097,0.0180578779628662,0.00141440216190222,"Good",346,402
"0","Trial7","17up",2025-08-13 13:53:16,178.18017202354,0.0206162312625493,0.00160497142704844,"Good",346,402
"0","Trial7","17up",2025-08-13 14:03:16,181.294964028777,0.0199621826665343,0.00153555251281033,"Good",118,174
"0","Trial7","17up",2025-08-13 14:13:16,169.932104752667,0.0487684899470421,0.00402235725698518,"Good",212,264
"0","Trial7","17up",2025-08-13 14:23:16,147.86150712831,0.0714988585703262,0.006473202501853,"Good",44,94
"0","Trial7","17up",2025-08-13 14:33:16,149.835706462213,0.128997787570155,0.0169382393326334,"Good",212,236
"0","Trial7","17up",2025-08-13 14:43:16,109.670563230606,0.232750716223488,0.0350884906999907,"Good",212,236
"0","Trial7","17up",2025-08-13 14:53:16,0,0,0,"Zero",274,290
"0","Trial7","17up",2025-08-13 15:03:16,90.0438860683246,0.259754322151982,0.00879135182912993,"Discard",0,581.975
"0","Trial7","17up",2025-08-13 15:13:16,91.7835326507786,0.26873808433927,0.0090081210535266,"Discard",0,581.975
"0","Trial7","17up",2025-08-13 15:23:16,91.5849251419721,0.269926334090305,0.0090581346793216,"Discard",0,581.975
"0","Trial7","17up",2025-08-13 15:33:16,96.1693548387097,0.236909591124315,0.0187293476873012,"Discard",0,100.075
